"Identifier","Context","Source string","Translation"
"ASAX002GL","Gloria","Handsome, I'm not the stage director. I don't track the entrances and exits.",""
"ASAX003RA","Raz","What are you doing out here, Gloria? ",""
"ASAX004GL","Gloria","I can't remember the last time I came out here at night. It's so beautiful, isn't it?",""
"ASAX005GL","Gloria","These plants could use a little water though. Now where's that hose?",""
"ASAX006GL","Gloria","Ooh, sounds like one of the French horns in the orchestra is a little flat.",""
"ASAX007GL","Gloria","Pleasure to meet you. I'd sign your shell, but I haven't got a pen.",""
"ASAX008GL","Gloria","Oooooh...",""
"ASAX009GL","Gloria","Ah, that's fame for you. Red hot one moment, and cooling off the next.",""
"ASAX010GL","Gloria","Oooh, now I know this isn't supposed to happen.",""
"ASAX011GL","Gloria","Ooh!",""
"ASAX012GL","Gloria","OoooOooohhh ooohhhooooOOOoo..",""
"ASAY000BO","Boyd","Ahh, the call of the pelican. The pelican knows the danger of plastics.",""
"ASAY001RA","Raz","Hey, did you happen to see a girl drop this bracelet?",""
"ASAY002BO","Boyd","How could I see anything? When we've all got our heads in the sand?",""
"ASAY003BO","Boyd","Nothing can distract me from the mission. ",""
"ASAY004BO","Boyd","I will not rest until I've delivered the milk.",""
"ASAZ000RA","Raz","Man, something that ugly really should be burned.",""
"ASBA000SA","Sasha","Teeee Veeee.",""
"ASBA001SA","Sasha","Razputin, instead of that why don't you help me free Ms. Zanotto?",""
"ASBB001MI","Milla","That's nice, darling, but why don't you help us instead?",""
"ASBC000RA","Raz","Okay, then we'll talk about that making out thing later.",""
"ASBC001LI","Lili","Why do boys have no concept of a ""moment?""",""
"ASBC002LI","Lili","THAT was a moment. THIS is not a moment. Sheesh.",""
"ASBC003RA","Raz","Hey, hey. I totally understand. I swear.",""
"ASBC004RA","Raz","So is this going to be like... an open mouth kiss, or--",""
"ASBC005LI","Lili","Raz! Go get Sasha and Milla's brains back so you can all bust me out of here!",""
"ASBC006RA","Raz","Right!",""
"ASZG000TO","System","Excellent find! A fellow cadet's brain! If you take it back to Ford Cruller for recranialization, your total mental health potential will be increased!",""
"ASZF000TO","System","Punch jar to free brain.",""
"ASBD002RA","Raz","I don't think I can fit that jar in my backpack, but if I busted out the brain... I'll bet they compress nicely.",""
"ASBD003RA","Raz","Bobby Zilch? I didn't know you had a brain. Heh heh. Man, I wish you were here for that joke, Bobby.",""
"ASBD004RA","Raz","Dogen Boole! I told you I'd get your brain back!",""
"ASBD005RA","Raz","Benny. Huh. I thought it would be smaller.",""
"ASBD006RA","Raz","Elka Doom. Maybe I should let J.T. have some time alone before I return this brain.",""
"ASBD007RA","Raz","Kitty's brain. You know, I hate to say it, but it IS better groomed than the rest of the brains. ",""
"ASBD008RA","Raz","How Chloe sneezed this one through that helmet, we'll never know.",""
"ASBD009RA","Raz","Don't worry, Franke. I'll put this one right next to Kitty's.",""
"ASBD010RA","Raz","J.T.'s brain? How'd this little dogie get out of the pen?",""
"ASBD011RA","Raz","Yo, Quentin. Good to see your brain again.",""
"ASBD012RA","Raz","How can something as small as Vernon's brain hold so many boring stories?",""
"ASBD013RA","Raz","I'm surprised Milka's brain doesn't go invisible when I get close to it.",""
"ASBD014RA","Raz","Yay! Woo-hoo! Crystal's brain! Let's hear it for thinking!",""
"ASBD015RA","Raz","Clem's brain! Three cheers for brains! ",""
"ASBD016RA","Raz","To think that every cell in Nils' brain is dedicated to the ladies.",""
"ASBD017RA","Raz","Better give Maloof's brain to Mikhail ASAP so he can protect it.",""
"ASBD018RA","Raz","Welcome back to the thinking world, Mikhail.",""
"ASBD019RA","Raz","Huh. Phoebe's brain is warmer than the others'.",""
"ASBD020RA","Raz","Elton, what can I tell you? You were right. The old legends were true.",""
"ASBD021RA","Raz","Chops. What is up, eh?",""
"ASBE000RA","Raz","That poor little turtle. If only I could reach in there and save him! But I can't!",""
"ASBE001LO","Dr.Loboto","(sniff, sniff)",""
"ASBE002LO","Dr.Loboto","Mmmmm. Do I smell... turtle soup?",""
"ASBG000RA","Raz","Mr. Pokeylope, if you could move just under that hole there?",""
"ASBG001RA","Raz","Then I could lift you straight out.",""
"ASBG002RA","Raz","Could you do that for me? Huh?",""
"ASBH000RA","Raz","I'd never get it past that psychic shield.",""
"ASBH001RA","Raz","And anyway, now's not the time for turtle brain diving!",""
"ASBH002PL","Mr.Pokeylope","Man, that song reminds me of this fine chick I used to date.",""
"ASBH003PL","Mr.Pokeylope","Hmmmmmmm.",""
"ASBH004PL","Mr.Pokeylope","Hey now, when I get into that Brain Tank, I'll have a choice of who to shoot, understand?",""
"ASBI000RA","Raz","There's the Brain Tank from my vision!",""
"ASBI001RA","Raz","It says ""Scale Prototype"" on the side, ""1/4 actual size.""",""
"ASBI002RA","Raz","Uh oh...",""
"ASBI003LO","Dr.Loboto","Hey, what was that? Perhaps I should turn around slowly to see who's there...",""
"ASBJ000ED","Edgar","Oh, great. Now what am I supposed to do?",""
"ASBJ001ED","Edgar","It's not like I can reach a regular restroom when I'm all chained up like this.",""
"ASBK000RA","Raz","There he is, Doctor Loboto.",""
"ASBK001RA","Raz","I feel like I know him so well, having practically lived in his skin earlier today.",""
"ASBK002RA","Raz","I'd never get it through that shield. ",""
"ASBK003RA","Raz","And some minds, I really just don't want to see.",""
"ASBK004RA","Raz","Alright, so maybe I do, but I still can't get in there.",""
"ASBM001GL","Gloria","I believe I shall happily retire... while I'm still young.",""
"ASBN000BO","Boyd","You, you're part of it! Stay away!",""
"ASBP000GL","Gloria","You can walk away from the stage young man, but show business will always be a part of you.",""
"ASBM000GL","Gloria","Handsome, the spotlight is all yours.",""
"ASBF004ED","Edgar","Gahh! Sorry. Another bad flashback.",""
"ASZB000TO","System","Lungfish Call",""
"ASZB001TO","System","Straitjacket",""
"ASZB002TO","System","Birthday Cake",""
"ASZE000TO","System","Got the Straitjacket",""
"ASZB003TO","System","Gloria's Trophy",""
"ASZB004TO","System","Loboto's Portrait",""
"ASZB005TO","System","Lili's Bracelet",""
"ASZB006TO","System","Pokeylope",""
"ASZF001TO","System","{Loboto} From the Desk of Dr. Caligosto Loboto, D.D.S. Please be advised that I have taken measures to protect my patient, Crispin Whytehead, from any and all invasive psychic procedures.",""
"ASZF002TO","System","Even if your name is Coach Oleander and even if I am currently working with you to take over the world, that doesn't give you the right to recruit away my elevator operator with your little mental tricks!",""
"ASZB007TO","System","Bobby's Brain",""
"ASZB008TO","System","Dogen's Brain",""
"ASZB009TO","System","Benny's Brain",""
"ASZB010TO","System","Elka's Brain",""
"ASZB011TO","System","Kitty's Brain",""
"ASZB012TO","System","Chloe's Brain",""
"ASZB013TO","System","Franke's Brain",""
"ASZB014TO","System","J.T.'s Brain",""
"ASZB015TO","System","Quentin's Brain",""
"ASZB016TO","System","Vernon's Brain",""
"ASZB017TO","System","Milka's Brain",""
"ASZB018TO","System","Crystal's Brain",""
"ASZB019TO","System","Clem's Brain",""
"ASZB020TO","System","Nils' Brain",""
"ASZB021TO","System","Maloof's Brain",""
"ASZB022TO","System","Mikhail's Brain",""
"ASZB023TO","System","Phoebe's Brain",""
"ASZB024TO","System","Elton's Brain",""
"ASZB025TO","System","Chops' Brain",""
"ASAY005BO","Boyd","Wait a minute. I think there might not be a conspiracy after all. It's possible I am suffering from paranoid delusions, linked to an entity I call ""the Milkman"" who is, in actuality...",""
"ASAY006BO","Boyd","...the mummified remains of Abraham Lincoln!",""
"ASZB026TO","System","Crow Feather","Вороняче перо"
"ASZA000TO","System","I'm getting the feeling that you won't get too far with this fella until you earn the power of TELEKINESIS. You'll earn that power at RANK 20. Do you still want to jump in and try?",""
"ASZA001TO","System","Jump in",""
"ASZA002TO","System","Come back later",""
"ASZA003TO","System","I'm getting the feeling that you won't get too far with this gal until you earn the power of INVISIBILITY. You'll earn that at RANK 30. Do you still want to jump in and try?",""
"ASZA004TO","System","I'm getting the feeling that you won't get too far with this fella until you earn the power of INVISIBILITY. You'll earn that at RANK 30. Do you still want to jump in and try?",""
"ASBQ000RA","Raz","Yes! I got a brain!",""
"ASBQ001FO","Ford","Finally! Now your ears won't whistle so much when the wind blows!",""
"ASBQ002FO","Ford","Ha ha!",""
"ASBQ003RA","Raz","No, I meant I recovered a stolen brain.",""
"ASBQ004FO","Ford","Oh, I knew what you meant. Sheesh. You and Sasha--no sense of humor when you're on a mission, hmm?",""
"ASBQ005FO","Ford","Well, are you gonna come back here so we can recranialize that noodle while it's still al dente?",""
"ASBS002BO","Boyd","Ah! I'm telling you! I don't know where the Milkman is!",""
"ASZA005TO","System","I'm getting the feeling that you won't get too far with this fella until you come see me for your TELEKINESIS training. Do you still want to jump in and try?",""
"ASZA006TO","System","I'm getting the feeling that you won't get too far with this gal until you come see me for your INVISIBILITY training. Do you still want to jump in and try?",""
"ASZA007TO","System","I'm getting the feeling that you won't get too far with this fella until you come see me for your INVISIBILITY training. Do you still want to jump in and try?",""
"ASZA008TO","System","Now this guy has some bad MENTAL COBWEBS for sure. You won't get too far in here until you buy a COBWEB DUSTER at the camp store. You still want to jump in and try?",""
"ASBU000RA","Raz","I hate that guy.",""
"ASAY007RA","Raz","Hey, Boyd. Why are you trying to burn down the asylum?",""
"ASAY008BO","Boyd","I am the Milkman.",""
"ASAY009BO","Boyd","My employer has commissioned me to deliver this milk, to whitewash what went on here.",""
"ASAY010BO","Boyd","I make sure no evidence is left of anything, except for milk.",""
"ASAY011BO","Boyd","I cannot rest until I have made my final delivery.",""
"ASAT017RA","Raz","Snap out of it!",""
"ASAX013RA","Raz","No, I want it.",""
"ASZE001TO","System","Entering Asylum",""
"ASZE002TO","System","Exiting Asylum",""
"ASAY012BO","Boyd","Ah! They've come for me! They are taking me away!",""
"ASAY013BO","Boyd","Oh, no! It's happening again!",""
"ASAY014BO","Boyd","Spontaneous combustion! From the government LSD tests!",""
"ASAY015BO","Boyd","Whew!",""
"ASZE003TO","System","Entering Gloria's Garden",""
"ASBC007LI","Lili","Oooh-ooooh...",""
"ASZE004TO","System","To the Asylum Grounds",""
"ASZE005TO","System","To the Asylum Courtyard",""
"ASZE006TO","System","To the Upper Floors",""
"ASZE007TO","System","To the Laboratory",""
